57067;58
57068;39
57069;11
57070;12
57072;4
57073;4
57074;19
57075;20
57076;21
57077;5
57079;7
57080;48
57081;5
57082;20
57083;34
57085;36
57086;58
57087;20
57088;37
57091;10
57093;41
57094;4
57097;35
57098;14
57099;40
57100;8
57101;5
57103;17
57104;12
57105;42
57106;6
57109;4
57110;4
57111;4
57112;4
57113;4
57118;35
57119;15
57120;41
57121;39
57122;36
57123;4
57125;25
57126;15
57127;17
57128;39
57130;20
57131;25
57132;36
57133;9
57134;23
57135;6
57136;39
57137;52
57138;19
57139;6
57140;7
57141;25
57142;6
57143;29
57144;48
57145;42
57147;9
57148;10
57149;11
57150;36
57152;11
57153;7
57154;37
57155;10
57157;25
57160;20
57161;26
57162;32
57164;13
57168;45
57172;4
57173;4
57176;8
57178;9
57179;13
57180;28
57184;5
57185;13
57186;59
57187;17
57188;31
57190;6
57210;4
57220;4
57222;4
57225;4
57226;4
57235;4
57237;4
57240;4
57242;4
57285;5
57292;4
57299;4
57300;4
57302;4
57303;5
57305;4
57307;4
57310;4
57320;4
57352;4
57353;5
57354;4
57356;5
57359;4
57366;4
57369;4
57379;4
57386;4
57390;4
57401;4
57411;4
57414;4
57416;4
57418;5
57420;4
57423;4
57426;4
57442;4
57464;5
57469;4
57472;4
57473;4
57476;4
57505;5
57509;5
57518;4
57523;4
57526;4
57535;4
57537;4
57567;4
57568;5
57569;4
57572;5
57583;4
57585;5
57587;4
57592;4
57600;4
57602;4
57603;4
57604;4
57608;4
57630;4
57631;4
57632;4
57664;4
57673;4
57675;5
57676;4
57679;4
57681;4
57685;4
57690;4
57708;4
57713;4
57722;4
57725;4
57729;5
57732;5
57738;4
57740;4
57745;5
57751;4
57756;4
57783;4
57803;4
57808;4
57812;4
57824;4
57828;4
57833;4
57835;4
57837;4
57842;5
57855;4
57859;4
57890;4
57891;4
57896;5
57899;4
57903;4
57910;6
57916;4
57917;4
57922;4
57930;5
57934;4
57938;5
57940;4
57942;4
57945;4
57951;4
57953;4
57959;4
57960;4
57964;5
57971;4
57973;4
57975;4
57987;6
57992;6
57998;4
58004;4
58005;4
58008;4
58013;4
58014;4
58034;4
58056;4
58064;5
58069;5
58079;4
58099;4
58103;4
58109;4
58116;4
58118;4
58122;4
58124;4
58126;4
58127;4
58128;4
58133;4
58138;4
58140;4
58141;5
58147;4
58150;4
58170;4
58171;5
58175;4
58176;5
58178;4
58179;5
58184;4
58185;4
58186;4
58189;4
58193;5
58194;4
58195;6
58199;4
58220;4
58224;5
58226;4
58230;5
58238;4
58242;4
58245;5
58247;4
58249;4
58261;4
58276;4
58282;4
58283;4
58287;4
58290;4
58303;4
58308;4
58321;4
58324;4
58333;4
58338;5
58339;6
58344;4
58346;4
58348;4
58349;4
58360;5
58365;4
58371;4
58373;6
58386;5
58391;5
58395;4
58396;5
58398;5
58399;5
58400;4
58404;4
58406;4
58408;5
58413;4
58416;4
58422;5
58452;4
58456;4
58459;4
58468;4
58470;5
58488;4
58493;4
58497;4
58498;4
58500;4
58506;4
58521;4
58526;4
58527;5
58529;4
58532;5
58536;4
58538;4
58539;4
58554;4
58567;4
58569;4
58570;4
58572;7
58573;4
58575;4
58582;4
58585;4
58587;4
58588;4
58590;4
58618;4
58625;4
58630;4
58637;4
58641;5
58650;4
58653;4
58657;4
58670;4
58688;4
58691;4
58697;5
58704;4
58743;5
58756;5
58758;4
58762;4
58776;4
58780;4
58784;6
58787;6
58792;4
58794;4
58801;4
58823;4
58833;4
58836;4
58838;4
58845;8
58846;4
58854;5
58858;5
58859;4
58868;4
58884;4
58886;4
58890;4
58894;4
58899;4
58900;4
58903;5
58905;28
58906;40
58907;42
58908;45
58909;46
58910;30
58911;20
58913;4
58914;29
58915;46
58916;11
58917;13
58918;65
58919;21
58920;47
58921;24
58922;38
58924;32
58925;25
58926;27
58927;44
58928;46
58929;6
58930;31
58931;53
58932;41
58934;18
58935;6
58937;7
58938;5
58940;24
58943;20
58944;46
58945;4
58946;26
58948;39
58949;4
58950;28
58951;43
58952;4
58953;19
58956;20
58957;30
58958;41
58959;32
58960;4
58961;46
58962;34
58963;50
58965;11
58968;9
58969;10
58970;25
58971;42
58972;50
58974;36
58975;33
58976;20
58977;10
58978;5
58979;23
58980;30
58981;55
58982;14
58984;11
58985;4
58987;10
58988;10
58989;7
58991;5
58992;11
58993;27
58995;25
58996;21
58997;7
59003;6
59006;4
59008;30
59010;46
59011;33
59012;52
59013;38
59014;12
59016;13
59017;9
59018;33
59019;7
59020;7
59021;31
59023;49
59026;6
59027;38
59028;43
59029;31
59031;17
59032;5
59033;6
59034;4
59035;5
59036;5
59037;8
59038;9
59040;16
59041;7
59042;8
59044;32
59049;4
59050;6
59053;5
59057;8
59058;37
59059;16
59061;6
59063;40
59064;46
59065;14
59066;26
59067;36
59068;46
59071;29
59073;8
59074;40
59075;45
59076;5
59079;5
59081;4
59082;4
59087;4
59094;4
59114;4
59116;6
59117;4
59122;4
59123;4
59124;4
59130;4
59135;4
59140;5
59147;4
59150;5
59161;6
59172;4
59183;4
59184;6
59188;4
59189;4
59190;4
59199;4
59203;4
59206;4
59209;4
59210;4
59211;4
59212;5
59216;4
59237;4
59239;4
59240;4
59243;4
59245;4
59250;4
59255;4
59256;4
59259;4
59261;4
59263;4
59264;4
59268;4
59269;4
59270;4
59271;5
59272;4
59274;4
59283;4
59284;4
59288;4
59299;4
59313;4
59315;5
59319;5
59320;4
59322;4
59328;4
59335;4
59342;4
59348;4
59364;4
59377;4
59378;4
59380;4
59381;4
59384;6
59391;4
59393;4
59397;4
59398;5
59406;4
59407;4
59409;4
59440;4
59442;4
59446;5
59451;4
59452;4
59460;4
59463;4
59475;5
59477;4
59479;5
59481;4
59482;4
59483;4
59486;4
59487;4
59488;4
59489;5
59490;5
59504;4
59506;4
59507;4
59516;4
59518;4
59540;4
59543;4
59545;4
59546;4
59548;4
59553;4
59560;4
59565;4
59566;4
59568;4
59573;5
59574;5
59576;4
59592;4
59604;4
59622;4
59624;4
59630;4
59631;4
59634;4
59637;4
59639;4
59644;4
59648;5
59649;4
59650;5
59688;6
59697;4
59699;4
59700;5
59704;4
59705;5
59706;4
59709;5
59728;4
59746;4
59747;5
59753;4
59756;5
59762;4
59774;4
59775;4
59789;6
59799;4
59803;4
59805;4
59806;4
59816;4
59817;4
59826;4
59827;4
59829;4
59830;4
59838;5
59857;4
59861;4
59865;5
59870;4
59875;5
59878;4
59884;4
59886;4
59887;4
59891;4
59893;5
59895;4
59899;4
59902;4
59905;4
59938;4
59940;4
59941;4
59949;4
59954;4
59955;5
59960;4
59966;4
59968;4
59973;6
59980;4
59984;5
59986;5
59990;4
59993;4
59996;4
60015;4
60018;4
60019;4
60024;5
60031;4
60033;4
60034;4
60039;4
60041;4
60045;4
60046;4
60052;4
60057;4
60063;5
60064;4
60065;4
60072;4
60084;4
60086;4
60093;4
60097;4
60098;5
60102;5
60108;4
60109;4
60120;4
60121;5
60123;4
60129;4
60136;4
60152;4
60156;4
60194;4
60199;4
60204;4
60224;4
60228;4
60229;5
60232;6
60233;7
60235;4
60249;4
60251;4
60254;5
60261;5
60280;4
60287;4
60289;4
60290;5
60292;4
60293;4
60298;4
60299;5
60303;4
60304;4
60305;4
60307;4
60314;4
60322;5
60326;4
60327;4
60333;4
60334;5
60336;4
60353;4
60365;4
60366;4
60370;4
60374;4
60377;5
60381;4
60397;4
60414;4
60415;4
60417;4
60421;4
60426;5
60438;4
60446;4
60453;4
60466;6
60468;4
60472;4
60484;4
60489;4
60491;4
60492;4
60493;4
60494;5
60496;4
60497;4
60501;4
60503;4
60510;4
60511;5
60516;4
60517;5
60521;5
60534;5
60536;4
60538;4
60542;4
60550;4
60556;4
60558;4
60562;4
60573;4
60578;4
60581;4
60582;4
60596;4
60601;5
60604;4
60613;4
60617;4
60621;4
60624;4
60625;4
60627;5
60633;4
60650;4
60651;6
60662;5
60672;4
60674;4
60675;4
60679;5
60680;4
60682;4
60686;4
60692;5
60693;5
60694;4
60695;4
60703;4
60721;4
60726;4
60731;4
60732;4
60733;5
60738;4
60745;4
60750;4
60753;4
60756;4
60758;4
60759;4
60761;4
60778;4
60779;4
60787;5
60812;4
60813;4
60820;4
60821;4
60829;4
60830;5
60838;4
60849;4
60856;4
60865;4
60867;4
60874;4
60880;4
60884;4
60890;4
60892;4
60896;4
60899;5
60903;4
60907;4
60922;4
60926;5
60928;4
60929;4
60931;4
60932;4
60936;4
60939;4
60940;5
60941;5
60945;5
60947;4
60959;4
60971;4
60992;4
60996;4
61005;4
61006;4
61012;4
61017;4
61018;5
61027;4
61029;4
61030;4
61034;6
61036;4
61037;5
61047;4
61077;5
61087;5
61088;5
61089;4
61091;4
61095;4
61101;4
61104;4
61122;4
61146;4
61147;4
61148;5
61150;4
61151;4
61152;4
61155;5
61158;4
61165;4
61169;4
61170;4
61173;35
61174;7
61175;25
61177;25
61179;20
61181;23
61182;31
61184;44
61186;19
61188;25
61189;26
61190;40
61193;20
61195;29
61196;22
61197;4
61199;22
61200;23
61201;4
61202;4
61204;33
61208;5
61209;24
61210;27
61211;21
61212;7
61213;4
61214;6
61215;5
61216;30
61217;21
61218;46
61219;20
61222;20
61223;4
61224;29
61225;8
61226;9
61227;33
61228;35
61229;45
61230;31
61231;4
61232;10
61234;9
61235;20
61236;7
61237;4
61238;35
61239;42
61240;32
61241;13
61243;29
61244;31
61247;6
61248;49
61249;20
61254;5
61255;4
61257;8
61258;20
61263;32
61264;20
61266;9
61267;15
61278;4
61297;5
61300;4
61304;4
61315;5
61340;4
61357;5
61360;5
61366;4
61367;4
61379;4
61382;4
61394;4
61406;4
61409;5
61411;4
61412;7
61415;4
61416;4
61418;4
61420;4
61422;4
61423;4
61426;4
61428;4
61429;4
61433;4
61436;4
61437;5
61441;4
61451;5
61461;4
61465;5
61470;5
61471;4
61477;4
61478;4
61490;5
61491;4
61499;5
61504;4
61509;4
61521;5
61523;5
61524;4
61531;5
61532;4
61534;5
61537;4
61540;4
61548;4
61550;4
61559;4
61570;5
61576;4
61586;4
61591;4
61594;5
61595;4
61601;4
61602;4
61608;4
61612;4
61614;6
61635;5
61639;4
61642;4
61644;4
61654;4
61666;4
61672;4
61681;4
61707;4
61711;4
61714;5
61715;4
61716;4
61719;4
61735;4
61762;4
61769;4
61772;4
61773;4
61774;4
61777;4
61782;4
61785;4
61792;4
61795;4
61804;5
61809;4
61820;4
61835;4
61836;5
61837;6
61838;5
61840;4
61842;5
61845;4
61849;4
61851;4
61852;4
61853;4
61856;4
61867;4
61868;4
61872;4
61873;4
61875;4
61892;4
61893;4
61897;4
61903;4
61904;4
61905;5
61906;4
61912;4
61915;4
61918;4
61920;5
61922;4
61946;4
61952;4
61953;5
61956;5
61958;4
61960;4
61964;4
61969;4
61971;4
61977;4
61980;4
61986;4
61991;4
62002;5
62003;4
62010;4
62012;4
62016;4
62043;4
62052;4
62060;4
62066;4
62068;4
62069;4
62079;4
62081;4
62082;4
62087;5
62092;4
62099;4
62104;4
62115;4
62124;4
62128;4
62129;5
62133;4
62136;4
62140;5
62148;4
62150;5
62174;4
62177;4
62181;4
62198;4
62208;6
62210;6
62213;5
62216;4
62224;4
62229;4
62232;4
62243;4
62244;5
62251;5
62252;4
62253;4
62276;5
62279;4
62283;4
62291;4
62293;4
62294;5
62295;4
62298;5
62302;5
62322;4
62324;4
62331;4
62336;5
62340;4
62341;5
62344;4
62358;4
62364;4
62365;4
62377;5
62380;4
62381;5
62384;6
62385;5
62387;5
62388;4
62391;4
62394;5
62395;4
62398;4
62407;4
62408;4
62409;4
62410;4
62416;4
62425;4
62426;4
62427;4
62434;5
62436;5
62437;4
62438;4
62442;4
62443;4
62445;5
62446;4
62447;5
62450;4
62463;4
62467;5
62488;4
62500;4
62501;5
62507;4
62510;4
62514;4
62516;4
62518;4
62524;4
62540;4
62541;4
62548;4
62558;4
62559;4
62562;4
62563;4
62564;5
62566;4
62569;4
62572;4
62574;4
62575;4
62587;5
62597;4
62598;4
62605;4
62609;4
62617;4
62619;4
62622;4
62623;4
62639;4
62640;4
62641;4
62642;5
62645;4
62648;4
62653;4
62658;4
62660;4
62662;4
62663;4
62666;4
62667;4
62668;4
62671;4
62677;4
62678;4
62680;4
62682;6
62684;4
62685;4
62686;4
62692;4
62723;4
62735;4
62737;5
62744;4
62745;4
62746;4
62766;4
62776;4
62784;4
62803;4
62804;5
62807;4
62814;4
62840;4
62842;5
62855;4
62863;4
62865;4
62866;4
62868;4
62871;4
62872;4
62875;4
62878;4
62886;4
62887;4
62896;5
62898;5
62907;5
62915;4
62918;4
62919;4
62922;4
62924;4
62929;4
62932;4
62933;4
62934;6
62935;4
62938;4
62941;4
62943;4
62945;5
62951;4
62954;4
62981;4
62984;7
62987;4
62994;5
62995;4
62996;4
63015;4
63017;5
63027;4
63038;4
63040;4
63043;4
63045;5
63048;4
63049;5
63054;4
63057;5
63059;4
63060;4
63062;4
63069;4
63094;4
63095;6
63096;4
63100;6
63106;5
63111;4
63114;4
63117;4
63123;20
63124;16
63125;10
63127;9
63128;20
63130;7
63131;26
63132;28
63133;36
63134;5
63135;4
63136;25
63137;4
63138;6
63139;7
63140;23
63141;19
63144;4
63145;7
63146;6
63148;27
63149;32
63151;4
63152;15
63153;10
63155;20
63156;18
63157;46
63163;4
63166;6
63167;16
63170;37
63171;43
63173;21
63174;24
63175;10
63176;7
63177;26
63178;4
63179;45
63180;21
63181;30
63182;12
63183;8
63188;4
63191;6
63192;5
63194;25
63195;5
63198;4
63200;43
63201;25
63202;23
63204;24
63209;24
63210;19
63211;5
63212;8
63213;21
63214;44
63216;49
63217;20
63218;11
63219;21
63220;6
63222;18
63223;38
63224;23
63225;19
63228;7
63230;4
63233;33
63235;4
63237;4
63239;26
63240;22
63241;23
63242;4
63244;8
63245;26
63246;13
63247;19
63249;18
63251;24
63252;35
63254;9
63257;31
63261;9
63262;19
63263;17
63264;4
63266;26
63268;4
63269;10
63272;4
63277;10
63279;18
63280;30
63281;25
63282;24
63283;36
63284;27
63285;35
63287;4
63288;7
63290;23
63291;38
63293;15
63296;4
63298;4
63304;4
63332;4
63333;4
63336;4
63337;4
63339;4
63340;4
63342;4
63344;5
63347;4
63348;4
63350;5
63352;4
63355;4
63358;4
63401;5
63403;5
63407;4
63408;4
63412;4
63418;4
63421;4
63423;4
63425;4
63428;4
63434;4
63436;4
63462;4
63465;4
63467;4
63469;4
63470;4
63473;4
63474;4
63479;4
63484;5
63489;4
63490;4
63495;5
63509;4
63516;4
63519;5
63528;4
63533;5
63534;4
63537;5
63543;4
63546;4
63548;4
63558;4
63559;4
63561;4
63562;4
63569;4
63574;4
63577;5
63598;4
63599;4
63600;5
63605;5
63607;4
63611;4
63613;6
63618;4
63620;4
63621;4
63626;4
63637;4
63639;4
63642;4
63643;4
63660;4
63662;4
63679;4
63680;4
63682;4
63683;4
63695;4
63698;4
63701;4
63704;4
63709;4
63714;4
63724;4
63727;4
63728;4
63729;4
63741;4
63742;4
63748;4
63758;5
63763;4
63765;4
63766;4
63768;5
63786;4
63791;4
63796;4
63804;4
63805;4
63807;4
63815;4
63824;4
63825;4
63831;4
63833;4
63836;4
63848;4
63849;4
63854;4
63855;5
63861;4
63865;4
63868;4
63870;4
63880;4
63893;4
63901;4
63915;4
63923;4
63924;4
63926;4
63927;6
63929;4
63936;4
63941;4
63945;4
63946;4
63958;4
63960;4
63968;4
63969;4
63970;4
63980;4
63984;4
63989;4
63994;5
63995;4
63996;4
64021;4
64029;5
64030;4
64037;4
64038;4
64039;4
64041;4
64042;7
64043;6
64046;4
64048;4
64049;5
64053;4
64057;4
64069;4
64070;4
64072;4
64092;4
64097;5
64099;4
64102;4
64104;4
64105;4
64108;4
64112;4
64125;5
64129;4
64157;4
64165;4
64176;4
64184;4
64212;5
64214;4
64215;5
64216;4
64222;4
64224;4
64225;4
64229;4
64238;4
64243;4
64249;4
64252;4
64259;4
64266;4
64272;5
64281;5
64287;4
64293;4
64294;4
64296;4
64297;4
64307;4
64317;5
64347;4
64351;4
64353;4
64354;4
64355;4
64357;4
64364;4
64365;4
64367;4
64368;5
64370;4
64375;4
64376;4
64377;4
64389;4
64417;5
64419;4
64422;4
64425;5
64427;4
64428;4
64433;4
64434;5
64439;4
64441;4
64447;5
64448;4
64449;4
64452;4
64453;4
64454;4
64504;5
64508;4
64510;4
64511;4
64512;4
64514;4
64516;4
64519;5
64523;4
64538;5
64541;4
64542;7
64548;4
64569;4
64570;4
64574;4
64575;4
64578;4
64581;4
64583;4
64586;4
64587;5
64588;4
64589;4
64590;4
64592;6
64594;5
64598;4
64600;4
64601;5
64606;5
64607;4
64613;4
64622;5
64625;4
64628;4
64632;4
64640;4
64643;4
64645;4
64650;4
64651;4
64653;4
64658;4
64662;4
64663;4
64666;4
64668;4
64671;4
64675;4
64676;4
64677;4
64680;4
64689;5
64690;4
64692;4
64696;4
64698;5
64699;4
64706;4
64713;4
64721;4
64723;4
64732;4
64733;4
64764;5
64766;4
64767;4
64774;5
64777;4
64782;4
64815;4
64826;4
64833;4
64836;4
64838;4
64839;4
64841;4
64842;4
64843;4
64845;4
64847;4
64850;5
64853;4
64854;4
64861;4
64863;5
64883;4
64888;4
64890;4
64891;4
64892;4
64894;4
64897;5
64903;4
64913;4
64928;4
64946;4
64963;4
64979;4
64988;4
64991;4
65000;5
65001;4
65002;4
65003;4
65013;4
65014;4
65015;4
65018;4
65024;4
65034;4
65062;4
65064;6
65069;5
65070;6
65084;4
65087;4
65088;4
65097;4
65109;4
65127;4
65131;4
65133;4
65134;4
65136;4
65139;4
65140;4
65143;4
65152;10
65153;5
65154;23
65155;26
65156;17
65157;28
65158;40
65159;17
65160;37
65161;5
65162;4
65163;25
65164;40
65165;5
65167;15
65168;20
65170;6
65171;4
65172;30
65173;25
65174;48
65175;14
65176;13
65177;37
65178;18
65180;5
65181;6
65182;24
65183;20
65184;9
65185;4
65188;21
65189;33
65191;36
65194;7
65195;24
65199;26
65200;32
65201;25
65202;7
65203;4
65205;28
65206;29
65207;34
65208;4
65209;19
65210;22
65211;4
65213;17
65215;17
65218;20
65220;24
65221;29
65224;22
65226;33
65228;28
65229;9
65232;31
65234;29
65235;20
65236;34
65237;20
65238;37
65241;22
65242;22
65243;16
65244;7
65245;30
65246;4
65247;11
65248;25
65249;5
65250;30
65251;5
65252;19
65253;12
65255;19
65256;5
65257;38
65258;16
65261;10
65263;23
65264;6
65267;6
65268;20
65269;23
65271;28
65273;22
65276;4
65277;7
65278;16
65279;6
65280;32
65281;18
65282;26
65283;4
65286;7
65290;4
65296;4
65303;33
65306;25
65307;7
65310;26
65311;26
65312;26
65315;28
65319;33
65322;7
65330;4
65346;4
65349;4
65363;5
65372;5
65375;4
65380;4
65382;5
65386;4
65391;4
65392;5
65395;4
65397;5
65402;5
65404;4
65405;4
65422;4
65423;4
65433;5
65434;4
65446;4
65452;5
65455;4
65473;4
65492;5
65496;4
65500;4
65516;4
65517;4
65532;5
65540;6
65541;4
65543;4
65547;4
65550;4
65552;4
65558;4
65561;4
65562;4
65563;4
65569;4
65576;4
65603;4
65609;4
65615;4
65620;4
65632;4
65635;6
65636;4
65638;4
65645;4
65646;5
65652;4
65665;4
65670;4
65671;4
65678;4
65682;5
65686;4
65687;4
65694;4
65712;4
65719;4
65722;4
65736;4
65738;5
65739;4
65742;6
65748;4
65750;4
65762;4
65763;4
65773;4
65774;4
65778;4
65780;4
65782;4
65790;4
65792;4
65797;4
65800;4
65803;4
65822;4
65832;4
65838;4
65843;4
65849;4
65851;4
65853;4
65866;5
65872;4
65879;5
65880;4
65889;4
65929;5
65934;4
65935;4
65937;4
65942;4
65950;4
65959;4
65961;4
65999;4
66000;6
66001;4
66009;4
66012;4
66014;4
66019;4
66021;4
66023;4
66024;4
66031;4
66037;4
66040;4
66050;4
66060;4
66063;5
66066;4
66068;4
66069;4
66074;4
66076;4
66078;5
66079;4
66090;4
66094;4
66095;4
66098;4
66099;5
66100;4
66102;5
66129;4
66132;4
66141;4
66142;4
66145;4
66148;5
66150;4
66154;4
66161;4
66178;4
66187;4
66188;6
66189;6
66195;4
66196;4
66199;4
66203;4
66205;5
66206;5
66228;4
66241;5
66247;4
66250;4
66252;4
66253;4
66257;4
66260;4
66261;4
66296;4
66316;5
66319;4
66335;4
66336;4
66338;4
66347;4
66350;4
66353;4
66357;5
66359;4
66361;4
66364;4
66367;4
66371;4
66374;4
66375;5
66381;4
66386;4
66414;4
66417;4
66418;4
66424;4
66428;5
66429;4
66444;4
66457;4
66477;4
66478;5
66483;5
66494;4
66503;4
66505;4
66517;4
66525;5
66526;4
66538;5
66544;4
66549;4
66550;4
66551;4
66554;4
66555;4
66556;4
66557;4
66564;4
66566;5
66569;5
66571;4
66576;4
66584;4
66603;4
66607;4
66615;4
66616;4
66617;5
66618;5
66619;4
66621;6
66625;4
66635;4
66640;4
66641;5
66652;5
66677;4
66678;4
66680;4
66686;4
66689;4
66694;4
66697;4
66718;4
66735;4
66736;4
66739;5
66745;4
66747;4
66755;4
66759;4
66760;4
66761;4
66762;4
66763;4
66766;4
66768;4
66769;4
66782;5
66794;4
66812;4
66813;4
66816;4
66823;5
66829;4
66838;5
66841;4
66860;5
66861;4
66862;4
66864;4
66865;4
66866;4
66872;4
66874;4
66879;4
66884;4
66886;4
66893;5
66901;4
66909;5
66912;5
66923;4
66927;4
66953;4
66956;4
66988;4
66995;5
67000;4
67002;4
67004;4
67005;5
67006;4
67007;4
67008;5
67014;4
67028;5
67036;5
67037;5
67042;4
67055;4
67064;4
67067;4
67069;4
67071;4
67072;4
67075;4
67079;4
67080;4
67089;4
67113;4
67131;4
67135;4
67140;4
67142;4
67144;4
67145;4
67160;5
67161;4
67179;4
67182;4
67184;5
67185;5
67192;4
67196;4
67198;4
67203;4
67205;4
67206;5
67209;4
67221;4
67231;4
67243;4
67244;5
67247;5
67248;4
67249;5
67253;4
67260;47
67261;27
67262;17
67263;29
67264;4
67266;37
67267;7
67268;39
67270;28
67271;36
67272;30
67273;57
67274;29
67276;45
67277;50
67278;43
67279;29
67280;24
67282;27
67283;5
67284;31
67286;12
67287;44
67288;15
67289;57
67290;15
67291;5
67292;25
67293;8
67294;39
67295;34
67297;33
67298;27
67299;4
67302;39
67304;26
67305;48
67306;4
67307;4
67308;6
67309;6
67311;4
67312;10
67314;56
67315;14
67316;59
67317;8
67318;10
67319;4
67320;26
67321;21
67322;35
67323;4
67324;42
67325;35
67326;4
67327;43
67329;9
67331;8
67332;14
67333;23
67338;4
67339;30
67342;30
67343;42
67344;6
67346;20
67347;33
67348;30
67349;40
67353;4
67378;6
67380;4
67386;4
67388;4
67389;5
67392;4
67394;4
67397;4
67406;4
67411;4
67415;4
67420;4
67423;4
67430;4
67433;4
67436;5
67437;4
67445;4
67454;4
67455;4
67456;5
67457;4
67458;4
67464;4
67469;4
67473;5
67479;5
67481;5
67483;4
67485;4
67506;5
67511;4
67514;4
67520;4
67524;4
67532;4
67538;5
67540;5
67544;4
67546;4
67548;6
67549;4
67552;4
67554;4
67556;4
67557;4
67561;4
67565;4
67567;4
67569;4
67571;4
67584;4
67595;4
67614;4
67623;4
67627;4
67630;4
67633;5
67639;4
67640;4
67666;4
67672;4
67677;4
67685;4
67687;4
67689;4
67693;4
67694;4
67711;5
67712;4
67722;4
67724;4
67726;4
67737;4
67738;5
67742;5
67746;4
67748;4
67754;4
67755;4
67756;5
67774;4
67779;4
67816;4
67819;5
67820;4
67823;4
67825;5
67830;4
67831;4
67838;4
67842;4
67848;4
67850;4
67857;4
67864;4
67874;4
67878;4
67884;4
67885;4
67886;4
67890;4
67893;4
67894;4
67896;4
67898;4
67902;4
67918;4
67940;5
67944;4
67949;4
67950;4
67956;5
67958;4
67959;5
67964;4
67965;4
67974;5
67977;4
67978;4
67983;5
68001;4
68005;4
68007;4
68012;4
68014;5
68018;4
68020;4
68023;4
68031;4
68040;4
68051;4
68063;5
68066;4
68067;5
68069;4
68073;5
68081;5
68083;4
68098;4
68109;5
68110;5
68126;6
68129;4
68131;4
68133;4
68135;5
68138;4
68140;4
68143;5
68144;4
68147;4
68155;4
68164;4
68183;5
68184;4
68186;5
68194;4
68213;4
68235;4
68239;4
68248;5
68249;5
68251;5
68258;4
68264;4
68265;4
68279;4
68280;4
68282;5
68283;4
68294;4
68324;6
68339;4
68341;4
68353;4
68366;4
68374;4
68375;4
68376;4
68379;4
68380;4
68383;4
68389;5
68390;4
68394;5
68397;4
68408;4
68409;4
68410;5
68418;4
68420;4
68421;4
68440;4
68445;4
68447;4
68457;4
68463;4
68464;4
68481;4
68482;4
68485;4
68486;4
68488;4
68503;4
68510;5
68514;5
68515;4
68518;4
68524;4
68528;4
68532;4
68533;4
68535;4
68536;4
68537;4
68550;5
68552;5
68554;5
68581;4
68582;4
68589;4
68591;4
68594;5
68596;5
68610;4
68611;5
68613;4
68619;4
68621;4
68622;5
68623;5
68629;4
68630;6
68631;4
68639;6
68650;5
68658;4
68660;4
68665;4
68666;4
68670;4
68671;4
68672;4
68675;4
68676;5
68677;4
68680;4
68681;4
68682;5
68687;4
68688;4
68715;4
68716;4
68717;4
68722;4
68726;5
68729;4
68735;4
68736;4
68748;4
68750;4
68755;4
68761;4
68791;4
68808;4
68815;4
68819;4
68824;4
68832;4
68855;5
68856;4
68857;4
68858;5
68862;4
68866;5
68869;5
68882;4
68897;4
68898;4
68899;4
68900;4
68902;4
68904;4
68920;5
68921;4
68922;5
68926;4
68927;4
68929;4
68931;4
68936;4
68937;5
68941;4
68949;4
68965;4
68966;5
68973;4
68993;5
68996;4
69001;4
69003;4
69004;4
69011;4
69012;4
69017;5
69019;5
69021;4
69022;5
69025;4
69059;4
69072;5
69077;4
69083;4
69085;4
69087;4
69088;4
69098;4
69099;4
69100;5
69105;5
69119;4
69132;4
69143;4
69145;4
69146;4
69152;4
69153;4
69155;4
69156;4
69158;6
69163;4
69164;4
69166;4
69167;4
69175;5
69187;4
69194;4
69205;4
69209;4
69215;4
69217;6
69218;6
69221;4
69223;5
69226;4
69227;5
69229;4
69232;4
69233;4
69247;4
69253;4
69262;4
69264;5
69282;4
69286;4
69287;4
69293;4
69294;4
69299;4
69300;5
69301;4
69306;4
69307;4
69309;8
69319;5
69334;4
69340;4
69348;4
69368;4
69369;4
69370;4
69371;5
69378;5
69389;7
69392;4
69393;30
69394;22
69396;14
69397;26
69398;6
69399;38
69400;15
69401;31
69404;7
69405;7
69406;44
69408;43
69409;13
69410;13
69411;13
69412;38
69413;29
69414;16
69415;16
69416;10
69417;24
69418;35
69419;7
69421;18
69422;61
69424;6
69426;46
69429;24
69430;6
69432;4
69433;24
69435;23
69436;5
69437;60
69441;24
69442;57
69443;11
69444;57
69445;11
69447;36
69448;14
69449;24
69450;22
69451;21
69452;4
69454;46
69455;5
69456;48
69460;15
69461;35
69462;14
69464;58
69465;42
69466;37
69467;18
69468;8
69471;38
69472;4
69473;6
69474;10
69475;43
69476;12
69478;40
69479;38
69480;4
69481;5
69482;15
69485;5
69488;4
69489;6
69491;4
69493;6
69495;5
69499;4
69500;6
69501;35
69502;4
69503;39
69504;5
69505;16
69506;15
69507;5
69508;38
69509;25
69510;8
69511;40
69513;16
69514;7
69515;26
69517;5
69518;30
69520;42
69521;22
69522;36
69525;26
69526;25
69527;23
69528;50
69531;37
69532;51
69533;33
69534;4
69535;29
69536;40
69538;7
69539;8
69540;40
69541;9
69542;25
69544;23
69545;42
69546;13
69550;20
69552;8
69553;5
69554;13
69557;7
69558;31
69560;30
69561;54
69563;14
69564;17
69565;7
69568;4
69576;4
69579;4
69594;4
69596;4
69610;4
69617;4
69622;4
69631;4
69632;4
69650;4
69651;4
69657;4
69676;4
69688;4
69700;5
69701;4
69703;4
69704;4
69711;4
69713;4
